full_name,espn_id,rotowire_id,sportradar_id,yahoo_id,college,years_experience,team,position,coach,bye,league_name
Kenneth Gainwell,-1,15222,e2a5882a-dcc1-4800-889f-3b957b21834f,-1,Memphis,3.0,PHI,RB,tford51,5,MainLeague
Elijah Moore,-1,15280,b1935e20-6bd6-4863-8d7e-702ec403491f,-1,Ole Miss,3.0,CLE,WR,tford51,10,MainLeague
Jake Ferguson,-1,15947,f46eab3d-d7dd-4420-b3f9-6da9ac1308ab,-1,Wisconsin,2.0,DAL,TE,tford51,7,MainLeague
Romeo Doubs,-1,16027,5f559fde-3a5f-4df6-99a2-cd1a4b103c68,-1,Nevada,2.0,GB,WR,tford51,10,MainLeague
Dameon Pierce,-1,15875,5d4ef6da-a6b5-4d9c-adc0-28dfdbe9315e,-1,Florida,2.0,HOU,RB,tford51,14,MainLeague
Rachaad White,-1,15802,4d3f2f57-215c-4cb4-bf75-a7ecdcdded70,-1,Arizona State,2.0,TB,RB,tford51,11,MainLeague
George Pickens,-1,15853,018e8f25-54e5-44f1-967a-7ff237f1c52f,-1,Georgia,2.0,PIT,WR,tford51,9,MainLeague
John Metchie,-1,16069,2995df34-ee81-4320-be1e-1c497b83c927,-1,Alabama,2.0,HOU,WR,tford51,14,MainLeague
Chigoziem Okonkwo,-1,16042,14e11f9b-58c8-437f-abc0-a4e4df9a7c47,-1,Maryland,2.0,TEN,TE,tford51,5,MainLeague
DeMario Douglas,-1,16751,962496d4-9ffa-471b-8dd2-fc5e60fee84b,-1,Liberty,1.0,NE,WR,tford51,14,MainLeague
Sean Tucker,-1,16728,6d616c10-f35e-11ed-b721-9b68b08a2e09,-1,Syracuse,1.0,TB,RB,tford51,11,MainLeague
Zach Charbonnet,-1,16897,7d7f1628-85a7-4633-9ffe-d82fc2761b00,-1,UCLA,1.0,SEA,RB,tford51,10,MainLeague
Jayden Reed,-1,16977,23a306bc-5f77-4574-a575-bd599f243185,-1,Michigan State,1.0,GB,WR,ProfessorD,10,MainLeague
Michael Wilson,-1,16957,b91be982-fccd-448e-869b-e9b5148a1730,-1,Stanford,1.0,ARI,WR,ProfessorD,11,MainLeague
Sam LaPorta,-1,17033,3059f1e5-1871-4458-9e90-9b9917874c61,-1,Iowa,1.0,DET,TE,ProfessorD,5,MainLeague
Jaleel McLaughlin,-1,17319,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,-1,Youngstown State,1.0,DEN,RB,ProfessorD,14,MainLeague
Michael Pratt,-1,16996,da5f9694-1b77-4f6e-acea-6fc76145f79a,-1,Tulane,0.0,GB,QB,ProfessorD,10,MainLeague
MarShawn Lloyd,-1,17795,7b8967bc-a3a5-4aa4-bd1f-2846663ca831,-1,USC,0.0,GB,RB,ProfessorD,10,MainLeague
Theo Johnson,-1,17021,a5d4bb1d-c130-47c2-808a-2dd1f85005fb,-1,Penn State,0.0,NYG,TE,ProfessorD,11,MainLeague
Malachi Corley,-1,17777,bae59933-8b94-4837-990e-f0a4ced3cdbb,-1,Western Kentucky,0.0,NYJ,WR,ProfessorD,12,MainLeague
Russell Wilson,14881,8043,409d4cac-ee90-4470-9710-ebe671678339,25785,Wisconsin,12.0,PIT,QB,ProfessorD,9,MainLeague
Tyler Lockett,2577327,10161,dffa69ad-331e-4f09-ae38-40a5a4406be6,28457,Kansas State,9.0,SEA,WR,ProfessorD,10,MainLeague
Mike Williams,3045138,11885,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb,30120,Clemson,7.0,NYJ,WR,ProfessorD,12,MainLeague
Mark Andrews,3116365,12559,0618f387-9b72-4270-8b8f-dec4cccc9e4a,31056,Oklahoma,6.0,BAL,TE,ProfessorD,14,MainLeague
Justice Hill,4038441,13427,528e71ec-8fb3-4928-ace5-fc5ffbf26eb3,31945,Oklahoma State,5.0,BAL,RB,ProfessorD,14,MainLeague
Brandon Aiyuk,4360438,14386,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,Arizona State,4.0,SF,WR,ProfessorD,9,MainLeague
Jordan Love,4036378,14371,e5094779-e94f-4052-8597-bdbee3719f6b,32696,Utah State,4.0,GB,QB,ProfessorD,10,MainLeague
Davis Mills,-1,15542,7d51fab7-2d52-4d19-a021-19a123af0d10,-1,Stanford,3.0,HOU,QB,ProfessorD,14,MainLeague
Javonte Williams,-1,15306,889dcdc5-3d88-45df-9677-5ad7ff87c011,-1,North Carolina,3.0,DEN,RB,ProfessorD,14,MainLeague
Michael Carter,-1,15273,7f119181-4c9f-4a9f-bccc-357277b64a8d,-1,North Carolina,3.0,ARI,RB,ProfessorD,11,MainLeague
Noah Gray,-1,15459,c97dfcb6-b999-476f-8487-f3848e92df17,-1,Duke,3.0,KC,TE,ProfessorD,6,MainLeague
Drake London,-1,15868,5053f9ae-15d9-4730-833d-484886b6f890,-1,USC,2.0,ATL,WR,ProfessorD,12,MainLeague
Calvin Austin,-1,15874,a95271f7-6dae-4b43-94fd-3ff04b15d4c4,-1,Memphis,2.0,PIT,WR,ProfessorD,9,MainLeague
Brock Purdy,-1,15834,d5aef708-ad61-4ab8-a637-62ff96e92040,-1,Iowa State,2.0,SF,QB,ProfessorD,9,MainLeague
Bo Melton,-1,15935,36953df8-fbc3-4505-b5b3-dec8433620dc,-1,Rutgers,2.0,GB,WR,ProfessorD,10,MainLeague
Jaylen Warren,-1,15984,7e397190-ca24-11ec-9f1c-b7114d38a85b,-1,Oklahoma State,2.0,PIT,RB,ProfessorD,9,MainLeague
Tyrod Taylor,14163,7357,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,Virginia Tech,13.0,NYJ,QB,ProfessorD,12,MainLeague
Jordan Mason,-1,16163,af9f7390-ca80-11ec-97ae-e1573849d1a6,-1,Georgia Tech,2.0,SF,RB,ProfessorD,9,MainLeague
Tyjae Spears,-1,16941,af71f149-7758-40b7-973a-9fe6320cf4f5,-1,Tulane,1.0,TEN,RB,ProfessorD,5,MainLeague
Keaton Mitchell,-1,16810,16341d80-f01f-11ed-97df-a94b89ac5704,-1,East Carolina,1.0,BAL,RB,ProfessorD,14,MainLeague
Kendre Miller,-1,16898,66627686-34fe-4599-84ac-e436fd7d798a,-1,TCU,1.0,NO,RB,ProfessorD,12,MainLeague
Xavier Hutchinson,-1,16932,aed98af2-b228-4b74-a804-2d210bd11122,-1,Iowa State,1.0,HOU,WR,aledo,14,MainLeague
Andrei Iosivas,-1,16965,30c0df5e-bb77-4eee-8390-8fc13844e1c3,-1,Princeton,1.0,CIN,WR,aledo,12,MainLeague
Caleb Williams,-1,17695,49d4b627-3f19-49a8-ae33-f539e0fb1f88,-1,USC,0.0,CHI,QB,aledo,7,MainLeague
Jordan Whittington,-1,17688,7cc58a3b-157a-4f43-a7de-5bc403f9ce6b,-1,Texas,0.0,LAR,WR,aledo,6,MainLeague
Louis Rees-Zammit,-1,18033,b3de7680-ec94-11ee-bfee-6f9e2e387fed,-1,,0.0,KC,RB,aledo,6,MainLeague
Ryan Flournoy,-1,17974,ebf6bc25-5e74-4588-86d6-5dadba3f9bcd,-1,Southeast Missouri State,0.0,DAL,WR,aledo,7,MainLeague
Tahj Washington,-1,17978,298d990d-9fd4-4cdf-8fcd-a7c3043d17fd,-1,USC,0.0,MIA,WR,aledo,6,MainLeague
Odell Beckham,16733,9255,354dec38-b88b-4ba0-8974-859123f27c45,27540,LSU,10.0,MIA,WR,aledo,6,MainLeague
Stefon Diggs,2976212,10133,a1c40664-b265-4083-aad2-54b4c734f2c5,28534,Maryland,9.0,HOU,WR,aledo,14,MainLeague
Tyler Boyd,3045144,10822,76a5edec-5ff7-49fa-a8ec-5768a372279d,29288,Pittsburgh,8.0,TEN,WR,aledo,5,MainLeague
Deshaun Watson,3122840,11712,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,30125,Clemson,7.0,CLE,QB,aledo,10,MainLeague
Dalton Schultz,3117256,12514,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,Stanford,6.0,HOU,TE,aledo,14,MainLeague
Courtland Sutton,3128429,12586,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,SMU,6.0,DEN,WR,aledo,14,MainLeague
Ray-Ray McCloud,3728262,12570,f7ff7599-a175-4a0c-b887-3ae9e596fc64,31157,Clemson,6.0,ATL,WR,aledo,12,MainLeague
Alexander Mattison,4048244,13477,ae4faec0-509d-4080-b5cb-d1a44d062858,31934,Boise State,5.0,LV,RB,aledo,10,MainLeague
Gardner Minshew,4038524,13741,dabb52c0-455b-48fe-996b-abf758120623,32010,Washington State,5.0,LV,QB,aledo,10,MainLeague
Devin Singletary,4040761,13449,a961b0d4-5d7c-438e-90f0-2e1fa09f6c89,31906,Florida Atlantic,5.0,NYG,RB,aledo,11,MainLeague
Justin Jefferson,4262921,14509,4131d4ee-0318-4bb5-832a-4dec80668a4f,32692,LSU,4.0,MIN,WR,aledo,6,MainLeague
Kyle Pitts,-1,15265,1f3deb24-9ff8-4769-8f42-825eff7742f6,-1,Florida,3.0,ATL,TE,aledo,12,MainLeague
Brian Robinson,-1,15907,795f636e-6f7f-4bc7-a346-2862272abead,-1,Alabama,2.0,WAS,RB,aledo,14,MainLeague
Christian Watson,-1,15946,47d97f44-b4aa-46d2-816c-5b5a1fe48d46,-1,North Dakota State,2.0,GB,WR,aledo,10,MainLeague
Daniel Bellinger,-1,16036,42a1c03e-790e-46ba-b0d5-d304e44c02c7,-1,San Diego State,2.0,NYG,TE,aledo,11,MainLeague
Ty Chandler,-1,15979,a0833a94-60ce-4a3a-a32a-d067fe7b253d,-1,North Carolina,2.0,MIN,RB,aledo,6,MainLeague
Jahmyr Gibbs,-1,16808,fef9457e-6497-47de-9bf2-cc3b95929375,-1,Alabama,1.0,DET,RB,aledo,5,MainLeague
Darnell Washington,-1,16889,1984b8b5-d206-4d6a-8204-c5dd0160e9f5,-1,Georgia,1.0,PIT,TE,aledo,9,MainLeague
Dontayvion Wicks,-1,16658,ea3d1393-8c3b-4e81-a519-f636d28d692e,-1,Virginia,1.0,GB,WR,aledo,10,MainLeague
Jalin Hyatt,-1,16714,e5f9d339-a89f-4e47-9a84-b89f14550c05,-1,Tennessee,1.0,NYG,WR,aledo,11,MainLeague
Bijan Robinson,-1,16739,f78d68c2-f9da-48e7-b954-26b69efd828d,-1,Texas,1.0,ATL,RB,aledo,12,MainLeague
Quentin Johnston,-1,16899,e648bc98-bc81-44d0-8d4b-b9223c497ff4,-1,TCU,1.0,LAC,WR,aledo,5,MainLeague
Cedric Tillman,-1,16706,148330d9-5182-4b58-b695-8067aaba4731,-1,Tennessee,1.0,CLE,WR,plfinken,10,MainLeague
Keenan Allen,15818,8627,5f424505-f29f-433c-b3f2-1a143a04a010,26699,California,11.0,CHI,WR,plfinken,7,MainLeague
Adam Thielen,16460,8986,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,27277,Minnesota State,11.0,CAR,WR,plfinken,11,MainLeague
Jared Goff,3046779,10729,aba8f925-ffbf-4654-bfa7-a25d3d237494,29235,California,8.0,DET,QB,plfinken,5,MainLeague
George Kittle,3040151,11892,2ada91b0-036e-454f-83c3-6d939ff584a9,30259,Iowa,7.0,SF,TE,plfinken,9,MainLeague
Saquon Barkley,3929630,12507,9811b753-347c-467a-b3cb-85937e71e2b9,30972,Penn State,6.0,PHI,RB,plfinken,5,MainLeague
Christian Kirk,3895856,12508,ebcd87ce-218c-4144-810b-921c2f59d6e8,31017,Texas A&M,6.0,JAX,WR,plfinken,12,MainLeague
Tyler Conklin,3122920,12809,f0d17dfa-ebf3-416c-a8d2-c6bc30675103,31220,Central Michigan,6.0,NYJ,TE,plfinken,12,MainLeague
Jeff Wilson,3122976,12932,72cf3127-3953-4fd8-8049-3de1b6fa9825,31394,North Texas,6.0,MIA,RB,plfinken,6,MainLeague
Dawson Knox,3930086,13466,5fb525c5-4e70-4ede-8c49-94ad0cf66b7d,31928,Ole Miss,5.0,BUF,TE,plfinken,12,MainLeague
Jakobi Meyers,3916433,13517,73e194d1-a4b7-4de4-b1c2-3c24ef502918,32231,North Carolina State,5.0,LV,WR,plfinken,10,MainLeague
Tony Pollard,3916148,13590,33b0227d-4c21-4e71-b4cd-be35f7db9123,31960,Memphis,5.0,TEN,RB,plfinken,5,MainLeague
Jerry Jeudy,4241463,14458,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,32685,Alabama,4.0,CLE,WR,plfinken,10,MainLeague
Cam Akers,4240021,14383,74980532-8158-4b56-91db-5053878737b4,32722,Florida State,4.0,HOU,RB,plfinken,14,MainLeague
Trevor Lawrence,-1,15357,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,-1,Clemson,3.0,JAX,QB,plfinken,12,MainLeague
Amon-Ra St. Brown,-1,15332,26ef0447-29b8-4dd1-9831-dcbf8132bb74,-1,USC,3.0,DET,WR,plfinken,5,MainLeague
Khalil Herbert,-1,15281,02af99e0-3c84-4d4e-937a-a9f29a02323b,-1,Virginia Tech,3.0,CHI,RB,plfinken,7,MainLeague
Wan'Dale Robinson,-1,15838,582dfe0e-98f3-48a5-8a2d-a52baa926b05,-1,Kentucky,2.0,NYG,WR,plfinken,11,MainLeague
Tyler Allgeier,-1,15976,f4529909-1a02-4f4b-a1f3-315cad100683,-1,BYU,2.0,ATL,RB,plfinken,12,MainLeague
Chris Olave,-1,15895,2375d572-a36c-4365-bb3f-87e156526e2f,-1,Ohio State,2.0,NO,WR,plfinken,12,MainLeague
Tank Bigsby,-1,16705,2034916c-8062-46e3-8d0c-d0dec694e2d1,-1,Auburn,1.0,JAX,RB,plfinken,12,MainLeague
Michael Mayer,-1,16666,31f4645a-7ccb-4633-8580-2fca361beb4f,-1,Notre Dame,1.0,LV,TE,plfinken,10,MainLeague
Tyler Scott,-1,16713,6833ad69-9f24-4780-989c-83bdb090ec5e,-1,Cincinnati,1.0,CHI,WR,plfinken,7,MainLeague
Trey Palmer,-1,16936,9a011241-f4b3-403a-af70-c9cdfd177054,-1,Nebraska,1.0,TB,WR,plfinken,11,MainLeague
Marvin Mims,-1,16849,fcd780e6-6d43-4c2e-b740-59ae09911345,-1,Oklahoma,1.0,DEN,WR,plfinken,14,MainLeague
Tank Dell,-1,16935,25e7b423-f716-4d1a-9623-cee3e7d822ab,-1,Houston,1.0,HOU,WR,plfinken,14,MainLeague
Will Levis,-1,16665,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,-1,Kentucky,1.0,TEN,QB,plfinken,5,MainLeague
Luke Schoonmaker,-1,16855,143957a7-4649-4a19-b351-e606edc75ebd,-1,Michigan,1.0,DAL,TE,CoryPeisert,7,MainLeague
Braelon Allen,-1,17702,d7f72deb-c1e2-47a2-b651-887f0e33dc44,-1,Wisconsin,0.0,NYJ,RB,CoryPeisert,12,MainLeague
Bucky Irving,-1,17784,c5249c6f-bd1b-4352-8228-de2bd499ca0d,-1,Oregon,0.0,TB,RB,CoryPeisert,11,MainLeague
Blake Corum,-1,17690,93ba1da2-3679-4ddc-9687-0802349f9ee2,-1,Michigan,0.0,LAR,RB,CoryPeisert,6,MainLeague
Jawhar Jordan,-1,17916,d3ddb80f-6f08-4594-be42-4c2f0716f4ef,-1,Louisville,0.0,HOU,RB,CoryPeisert,14,MainLeague
Jase McClellan,-1,17039,a23f5b88-d1a4-4321-8df9-425b9a1c1696,-1,Alabama,0.0,ATL,RB,CoryPeisert,12,MainLeague
AJ Barner,-1,17811,e96127b4-d381-43d4-b0ae-8790c706756f,-1,Michigan,0.0,SEA,TE,CoryPeisert,10,MainLeague
Jalen McMillan,-1,17763,c2b25795-8c63-425a-8790-f6d626dbf0d3,-1,Washington,0.0,TB,WR,CoryPeisert,11,MainLeague
Roman Wilson,-1,17043,43563ab6-46b9-44d3-aaf2-bc1eb4d1f8d1,-1,Michigan,0.0,PIT,WR,CoryPeisert,9,MainLeague
Ladd McConkey,-1,17724,473bc7e5-c393-4f21-9e49-3ffc16711238,-1,Georgia,0.0,LAC,WR,CoryPeisert,5,MainLeague
Jalen Coker,-1,17976,67977ab0-070b-11ef-978d-05d80704d329,-1,Holy Cross,0.0,CAR,WR,CoryPeisert,11,MainLeague
Jerick McKinnon,16782,9529,f77479d7-51a5-41f9-8924-69526dd078cd,27624,Georgia Southern,10.0,FA,RB,CoryPeisert,0,MainLeague
A.J. Brown,4047646,13432,a9e580f2-1fbe-46fb-887c-c84089b507e4,31883,Ole Miss,5.0,PHI,WR,CoryPeisert,5,MainLeague
Deebo Samuel,3126486,13429,628a6a0a-4fde-4024-8d7c-28674953d5af,31868,South Carolina,5.0,SF,WR,CoryPeisert,9,MainLeague
Joe Burrow,3915511,14442,3023ac10-4e7f-425f-9fc5-2b8e6332c92e,32671,LSU,4.0,CIN,QB,CoryPeisert,12,MainLeague
Michael Pittman,4035687,14378,1aefd5e2-1f85-471a-91a5-4aad4cf6fe6d,32704,USC,4.0,IND,WR,CoryPeisert,14,MainLeague
Zack Moss,4035676,14564,d8fef424-aa41-4c26-9bce-1265b53cd5e2,32756,Utah,4.0,CIN,RB,CoryPeisert,12,MainLeague
Najee Harris,-1,15468,48ec58c3-ec26-4434-b005-8d34035e6667,-1,Alabama,3.0,PIT,RB,CoryPeisert,9,MainLeague
Elijah Mitchell,-1,15379,8ba68abf-e9d2-4927-bf8d-476f271d840c,-1,Louisiana,3.0,SF,RB,CoryPeisert,9,MainLeague
Tutu Atwell,-1,15229,7dc49535-f9dd-44b0-94f2-08ac6470130b,-1,Louisville,3.0,LAR,WR,CoryPeisert,6,MainLeague
Pat Freiermuth,-1,15267,04f0fefe-9d9d-44f5-94ea-6df2a42df3c6,-1,Penn State,3.0,PIT,TE,CoryPeisert,9,MainLeague
Trey Lance,-1,15198,676a508c-c65f-404a-a2b0-f861a4bfd072,-1,North Dakota State,3.0,DAL,QB,CoryPeisert,7,MainLeague
Isaiah Likely,-1,16033,f9279edb-cfa7-4f7d-91df-b81cbf3e133e,-1,Coastal Carolina,2.0,BAL,TE,CoryPeisert,14,MainLeague
Kenneth Walker,-1,15909,22ee9bac-a64c-4d44-94fc-51d775465b3b,-1,Michigan State,2.0,SEA,RB,CoryPeisert,10,MainLeague
Sam Howell,-1,15825,7d85e9c2-f464-4654-9200-acfcffd7dfaf,-1,North Carolina,2.0,SEA,QB,CoryPeisert,10,MainLeague
Anthony Richardson,-1,16653,5fc5b4a6-a583-4345-a810-4f982204ea5e,-1,Florida,1.0,IND,QB,CoryPeisert,14,MainLeague
Jaxon Smith-Njigba,-1,16654,6215db71-1e13-4c62-8f14-2005d33dee47,-1,Ohio State,1.0,SEA,WR,CoryPeisert,10,MainLeague
Cameron Latu,-1,16931,3763a2ec-ee98-4cf4-9aa7-ee626057c56f,-1,Alabama,1.0,SF,TE,koolaid403,9,MainLeague
Emari Demercado,-1,17091,44b4cbf0-e8fe-11ed-bc6e-a5c4d3ccbdd1,-1,TCU,1.0,ARI,RB,koolaid403,11,MainLeague
Bo Nix,-1,16995,f056c8ed-6ee5-492c-af11-3f7e3d97195c,-1,Oregon,0.0,DEN,QB,koolaid403,14,MainLeague
Jordan Travis,-1,17809,b73bd8ba-a6bc-4731-9ef5-47b400a2713d,-1,Florida State,0.0,NYJ,QB,koolaid403,12,MainLeague
Frank Gore,-1,17853,cd4c8e90-06f7-11ef-a3ab-0317e25dec4e,-1,Southern Miss,0.0,BUF,RB,koolaid403,12,MainLeague
Ben Sinnott,-1,17833,b5c717af-9116-483c-9ab3-c9db0a988ab8,-1,Kansas State,0.0,WAS,TE,koolaid403,14,MainLeague
Ainias Smith,-1,17015,83a78cfb-5e71-4131-b706-3661bb6396e1,-1,Texas A&M,0.0,PHI,WR,koolaid403,5,MainLeague
Xavier Worthy,-1,17687,52e049b1-0a7a-4e7f-9866-d2848e9cc478,-1,Texas,0.0,KC,WR,koolaid403,6,MainLeague
Jamari Thrash,-1,17686,1472d4aa-ffbf-4683-aa91-86bc4795b34e,-1,Louisville,0.0,CLE,WR,koolaid403,10,MainLeague
Cody Schrader,-1,17829,70c949c0-057f-11ef-ae83-716cc96c95b8,-1,Missouri,0.0,SF,RB,koolaid403,9,MainLeague
Travis Kelce,15847,8783,c3859e06-5f23-4302-a71b-04820a899d5f,26686,Cincinnati,11.0,KC,TE,koolaid403,6,MainLeague
Ezekiel Elliott,3051392,10736,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a,29238,Ohio State,8.0,DAL,RB,koolaid403,7,MainLeague
Christian McCaffrey,3117251,11690,f96db0af-5e25-42d1-a07a-49b4e065b364,30121,Stanford,7.0,SF,RB,koolaid403,9,MainLeague
James Conner,3045147,11691,28a084c0-14df-499f-bd1f-b975603626b7,30218,Pittsburgh,7.0,ARI,RB,koolaid403,11,MainLeague
Noah Brown,3121409,11849,36f62824-1cdb-4e9e-8a11-55df97e562b9,30352,Ohio State,7.0,HOU,WR,koolaid403,14,MainLeague
Baker Mayfield,3052587,12619,30198d30-9769-4e10-ac86-b4c91d940802,30971,Oklahoma,6.0,TB,QB,koolaid403,11,MainLeague
Hollywood Brown,4241372,13502,feeee40a-dd63-41a7-89cd-6c95b5456833,31857,Oklahoma,5.0,KC,WR,koolaid403,6,MainLeague
Cole Kmet,4258595,14436,036feeb6-9a22-43c5-a8e3-7ac611d8ff49,32713,Notre Dame,4.0,CHI,TE,koolaid403,7,MainLeague
Jaylen Waddle,-1,15404,0ff9a975-669d-4851-a95d-ab28d9fc29c4,-1,Alabama,3.0,MIA,WR,koolaid403,6,MainLeague
Chuba Hubbard,-1,15242,32205e74-b23f-420a-b312-465b29260745,-1,Oklahoma State,3.0,CAR,RB,koolaid403,11,MainLeague
Kadarius Toney,-1,15336,b4af6462-3e3a-49d5-9d96-482ad9f3c0c8,-1,Florida,3.0,KC,WR,koolaid403,6,MainLeague
Joshua Palmer,-1,15447,857fcc59-10e8-4194-bd7d-41bc5f72a47f,-1,Tennessee,3.0,LAC,WR,koolaid403,5,MainLeague
Jameson Williams,-1,15849,590adb00-5598-47ad-b6d4-16a6c5519847,-1,Alabama,2.0,DET,WR,koolaid403,5,MainLeague
Kyren Williams,-1,15807,19d44771-8f1d-4127-9b7d-230da137f15d,-1,Notre Dame,2.0,LAR,RB,koolaid403,6,MainLeague
Tyquan Thornton,-1,15831,74cda487-2026-42e0-ae32-77f3502cfb11,-1,Baylor,2.0,NE,WR,koolaid403,14,MainLeague
Rashid Shaheed,-1,16560,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,-1,Weber State,2.0,NO,WR,koolaid403,12,MainLeague
C.J. Stroud,-1,16886,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,-1,Ohio State,1.0,HOU,QB,koolaid403,14,MainLeague
Audric Estime,-1,17788,3b86dd7c-0b21-448d-a662-5675e87fd0da,-1,Notre Dame,0.0,DEN,RB,ProfessorD,14,BB1
MarShawn Lloyd,-1,17795,7b8967bc-a3a5-4aa4-bd1f-2846663ca831,-1,USC,0.0,GB,RB,ProfessorD,10,BB1
Malik Nabers,-1,17704,55ef2022-50c2-465b-839e-c0f4c9e7c55c,-1,LSU,0.0,NYG,WR,ProfessorD,11,BB1
Russell Wilson,14881,8043,409d4cac-ee90-4470-9710-ebe671678339,25785,Wisconsin,12.0,PIT,QB,ProfessorD,9,BB1
Mike Evans,16737,9253,c48c21d9-0ae5-478c-ad34-30a660cfa9b8,27535,Texas A&M,10.0,TB,WR,ProfessorD,11,BB1
Jacoby Brissett,2578570,10919,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,29325,North Carolina State,8.0,NE,QB,ProfessorD,14,BB1
Zay Jones,3059722,11751,a28f7368-0306-4d20-855f-285a1a09c09c,30150,East Carolina,7.0,ARI,WR,ProfessorD,11,BB1
Aaron Jones,3042519,11763,27dd5b6e-ea65-4622-a6b4-460fd144407c,30295,UTEP,7.0,MIN,RB,ProfessorD,6,BB1
Saquon Barkley,3929630,12507,9811b753-347c-467a-b3cb-85937e71e2b9,30972,Penn State,6.0,PHI,RB,ProfessorD,5,BB1
Tyler Conklin,3122920,12809,f0d17dfa-ebf3-416c-a8d2-c6bc30675103,31220,Central Michigan,6.0,NYJ,TE,ProfessorD,12,BB1
Daniel Jones,3917792,13491,0042266b-cb28-4012-bfd2-06650badad97,31838,Duke,5.0,NYG,QB,ProfessorD,11,BB1
Donald Parham,3912092,13602,4f246e92-3d21-450f-977a-dc16892c7238,32456,Stetson,5.0,LAC,TE,ProfessorD,5,BB1
Joe Burrow,3915511,14442,3023ac10-4e7f-425f-9fc5-2b8e6332c92e,32671,LSU,4.0,CIN,QB,ProfessorD,12,BB1
Joshua Palmer,-1,15447,857fcc59-10e8-4194-bd7d-41bc5f72a47f,-1,Tennessee,3.0,LAC,WR,ProfessorD,5,BB1
Noah Gray,-1,15459,c97dfcb6-b999-476f-8487-f3848e92df17,-1,Duke,3.0,KC,TE,ProfessorD,6,BB1
Jake Ferguson,-1,15947,f46eab3d-d7dd-4420-b3f9-6da9ac1308ab,-1,Wisconsin,2.0,DAL,TE,ProfessorD,7,BB1
Treylon Burks,-1,15896,45763342-0208-46ab-a5d2-6c6e4ff66b66,-1,Arkansas,2.0,TEN,WR,ProfessorD,5,BB1
Alec Pierce,-1,16022,a67ee8f8-e9de-4fb9-90b6-edca2f83f6d8,-1,Cincinnati,2.0,IND,WR,ProfessorD,14,BB1
Breece Hall,-1,15810,db1053d7-3343-43a3-9aab-8353f10f1221,-1,Iowa State,2.0,NYJ,RB,ProfessorD,12,BB1
Christian Watson,-1,15946,47d97f44-b4aa-46d2-816c-5b5a1fe48d46,-1,North Dakota State,2.0,GB,WR,ProfessorD,10,BB1
Bo Melton,-1,15935,36953df8-fbc3-4505-b5b3-dec8433620dc,-1,Rutgers,2.0,GB,WR,ProfessorD,10,BB1
Jaylen Warren,-1,15984,7e397190-ca24-11ec-9f1c-b7114d38a85b,-1,Oklahoma State,2.0,PIT,RB,ProfessorD,9,BB1
Dontayvion Wicks,-1,16658,ea3d1393-8c3b-4e81-a519-f636d28d692e,-1,Virginia,1.0,GB,WR,ProfessorD,10,BB1
Tank Dell,-1,16935,25e7b423-f716-4d1a-9623-cee3e7d822ab,-1,Houston,1.0,HOU,WR,ProfessorD,14,BB1
Deuce Vaughn,-1,17003,e444229e-c262-40a7-bb89-61d4b774da55,-1,Kansas State,1.0,DAL,RB,ProfessorD,7,BB1
Bo Nix,-1,16995,f056c8ed-6ee5-492c-af11-3f7e3d97195c,-1,Oregon,0.0,DEN,QB,gpeisert1,14,BB1
Jonathon Brooks,-1,17747,5c842941-844b-4f6a-bce4-26b377146674,-1,Texas,0.0,CAR,RB,gpeisert1,11,BB1
Troy Franklin,-1,17719,765dffd8-8112-4078-86a1-924ccebf1069,-1,Oregon,0.0,DEN,WR,gpeisert1,14,BB1
Jared Goff,3046779,10729,aba8f925-ffbf-4654-bfa7-a25d3d237494,29235,California,8.0,DET,QB,gpeisert1,5,BB1
Tyler Higbee,2573401,10854,0df7912d-9e81-47ea-b4f7-d04986df4ee8,29344,Western Kentucky,8.0,LAR,TE,gpeisert1,6,BB1
Mitchell Trubisky,3039707,11709,7a1b8f1a-9024-4897-86b0-01c63e00305e,30115,North Carolina,7.0,BUF,QB,gpeisert1,12,BB1
Hayden Hurst,3924365,12467,1b125fc4-5dd9-4eb9-a42f-048e61ca42b7,30995,South Carolina,6.0,LAC,TE,gpeisert1,5,BB1
Josh Allen,3918298,12483,3069db07-aa43-4503-ab11-2ae5c0002721,30977,Wyoming,6.0,BUF,QB,gpeisert1,12,BB1
Terry McLaurin,3121422,13536,7e8c4641-2beb-4213-ba22-69fe0307005f,31908,Ohio State,5.0,WAS,WR,gpeisert1,14,BB1
Diontae Johnson,3932905,13472,244c00c7-fe9a-4f4f-adff-1d5b9c8877e7,31898,Toledo,5.0,CAR,WR,gpeisert1,11,BB1
